Timestamp,I have read the above and voluntarily agree to participate in this survey.  ,Age,Gender,Marital Status ,Higher Education Level ,Current Sector,Job Title / Position (*Senior Officer) ,Years of Work Experience ,Employment Type ,Weekly Working Hours ,Daily Communication (office to Home) Time,I have the freedom to decide how I complete my tasks. ,My workload often leaves me with little free time or energy. ,My supervisor encourages me to share new ideas. ,My organization values creativity and innovation. ,I feel psychologically safe to express new or different opinions at work. ,My job provides opportunities to learn new skills. ,I receive fair recognition for innovative work. ,My job allows flexibility to balance personal and professional life. ,I feel overburdened with repetitive tasks that reduce creativity. ,I believe my work environment supports experimentation and risk-taking. ,My current job helps me build skills useful for future independence. ,I am gaining valuable professional networks through my job. ,My job provides financial stability. ,I can save money regularly from my salary. ,I feel financially secure enough to take career risks. ,I believe my job is preparing me for greater responsibilities. ,I believe abilities can be developed through dedication and effort (growth mindset). ,I am willing to take risks to achieve greater independence. ,I often think about starting something of my own (business/project). ,I prefer stability and security over independence and risk. ,I feel motivated to innovate despite work constraints. ,I regularly suggest new ideas at my workplace. ,My job encourages entrepreneurship (innovation inside the company). ,I am involved in personal side-projects outside my job. ,I dedicate weekly time to creative or entrepreneurial work beyond my job. ,I have plans to start my own venture in the future. ,"I have already taken steps towards independence (registered business, freelancing, partnerships, etc.). ",My job hinders me from working on personal projects. ,"Without this job, I would pursue more innovative activities. ","My job has taught me how to manage projects, teams, or resources. ",I believe my job is a stepping stone toward something bigger in life. ,Barriers: (Check all that apply) ,Enablers: (Check all that apply) ,"In your own words, how has your job influenced your ability to innovate or pursue independence? ",What changes in your job/organization would help you be more creative or independent? ,Do you view your job as a constraint or a stepping stone? Why? ,Age,Age
11/6/2025 18:22:48,,,Male,Single,Bachelor’s,Garments,Supervisor ,3–5,Permanent,30–40,Less than 30 mins,1,1,1,2,3,2,3,4,4,5,1,1,3,3,4,5,1,3,3,4,5,4,5,4,4,4,4,4,5,5,1,"Lack of financial security, Family responsibilities",Financial savings,,,,18-25,
11/6/2025 18:24:40,,,Female,Married,Bachelor’s,Private,Fashion designer ,3–5,Permanent,30–40,Less than 30 mins,5,5,4,5,1,2,5,5,4,4,4,4,4,1,2,3,5,5,4,5,5,2,2,4,4,4,5,5,4,4,5,"Lack of financial security, Family responsibilities","Financial savings, Skills and knowledge from current job, Networks and contacts",,,,26–30,
11/6/2025 18:26:37,,,Male,Married,Master’s,Education,Lecturer ,3–5,Permanent,30–40,Less than 30 mins,4,4,5,4,5,3,3,1,1,3,2,2,1,3,2,4,1,2,5,5,4,2,4,4,4,5,5,5,4,3,2,"Lack of time, Lack of financial security","Financial savings, Skills and knowledge from current job",,,,31–35,
11/6/2025 18:31:55,,,Male,Married,Bachelor’s,Public,Senior Teacher ,6–10,Permanent,30–40,"30–60 mins,",5,4,4,5,5,4,1,1,3,3,1,2,2,1,3,4,4,4,5,5,3,2,3,4,4,5,3,4,5,5,4,"Lack of time, Family responsibilities","Supportive boss/organization, Financial savings, Skills and knowledge from current job, Networks and contacts, Access to resources (labs, tools, internet, etc.)",,,,36–40,
11/8/2025 23:03:39,,,Female,Widowed,Master’s,Education,Associate professor ,11–15,Permanent,30–40,"30–60 mins,",4,4,4,4,4,3,4,4,2,2,4,4,4,3,3,4,4,4,5,4,4,4,4,4,4,4,2,4,4,4,4,"Lack of financial security, Family responsibilities","Skills and knowledge from current job, Networks and contacts",,,,41–50,
11/14/2025 17:14:51,,,Female,Married,Bachelor’s,Garments,Teacher,6–10,Permanent,30–40,Less than 30 mins,1,1,4,4,4,1,4,1,2,2,4,4,2,2,2,4,5,1,1,5,5,2,2,4,4,5,5,4,1,2,2,"Lack of time, Lack of financial security, Family responsibilities",Financial savings,,,,31–35,
11/14/2025 17:16:27,,,Male,Married,Master’s,Private,Manager ,11–15,Permanent,30–40,"30–60 mins,",4,4,2,4,4,2,4,4,2,2,2,2,1,1,4,4,1,1,4,4,2,1,1,5,5,4,4,2,2,5,5,Lack of financial security,"Financial savings, Skills and knowledge from current job",,,,41–50,
11/14/2025 17:18:10,,,Male,Single,Bachelor’s,NGO,Departmental chief ,3–5,Permanent,30–40,Less than 30 mins,4,4,4,4,2,5,5,2,1,1,2,4,4,4,2,2,5,5,5,4,2,5,5,5,2,2,4,2,4,5,5,Lack of time,"Financial savings, Skills and knowledge from current job",,,,31–35,
11/14/2025 17:19:31,,,Male,Single,HSC,Garments,Supervisor ,0–2,Contract,Less than 30,Less than 30 mins,1,1,1,2,3,3,4,3,3,2,2,2,5,5,2,5,1,1,2,4,4,5,4,2,2,5,5,4,2,2,2,Lack of time,Supportive boss/organization,,,,18-25,
11/14/2025 17:21:12,,,Female,Married,Bachelor’s,Private,Teacher,0–2,Contract,30–40,Less than 30 mins,4,2,2,5,5,2,2,4,4,2,5,5,5,2,3,3,5,4,3,3,2,5,4,2,2,3,3,2,2,2,3,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills","Supportive boss/organization, Financial savings",,,,36–40,
11/14/2025 17:23:07,,,Male,Single,Bachelor’s,Private,Executive Officer ,3–5,Permanent,41–50,Less than 30 mins,4,4,4,3,3,2,4,4,4,2,4,2,4,4,2,4,2,2,4,4,3,5,1,1,4,4,3,3,3,2,2,"Lack of time, Lack of financial security, Lack of skills",Financial savings,,,,31–35,
11/14/2025 23:02:18,,,Male,Married,Bachelor’s,Private,Graphic Designer,0–2,Contract,30–40,Less than 30 mins,3,3,2,2,4,4,4,3,2,2,4,4,4,3,3,2,4,2,3,3,5,5,5,4,2,2,3,4,4,2,2,"Lack of time, Unsupportive organization","Supportive boss/organization, Financial savings",,,,31–35,
11/14/2025 23:04:05,,,Female,Married,Bachelor’s,Public,General manager ,11–15,Permanent,30–40,1–2 hours,4,4,3,2,4,4,4,2,4,2,5,5,4,4,2,2,4,4,2,2,4,2,2,4,5,5,3,2,4,2,2,Lack of time,Financial savings,,,,36–40,
11/14/2025 23:05:54,,,Male,Married,HSC,Garments,Worker,0–2,Contract,41–50,"30–60 mins,",3,3,3,1,1,1,3,3,4,3,4,4,3,3,2,2,4,4,3,3,3,4,4,3,3,2,4,4,4,3,5,Lack of time,"Supportive boss/organization, Financial savings, Skills and knowledge from current job",,,,31–35,
11/14/2025 23:09:18,,,Male,Single,Bachelor’s,Public,Junior accounting officer ,0–2,Permanent,41–50,1–2 hours,4,4,2,4,4,4,3,4,4,5,5,5,4,3,3,4,4,4,3,4,4,4,3,3,4,4,3,4,4,3,3,"Lack of time, Lack of financial security",Financial savings,,,,26–30,
11/14/2025 23:10:53,,,Male,Married,Master’s,Education,Lecturer,3–5,Permanent,30–40,Less than 30 mins,4,4,4,3,4,4,4,3,3,3,5,5,5,4,4,3,4,4,3,2,2,5,4,3,3,2,4,4,3,2,4,"Lack of time, Lack of financial security, Family responsibilities","Skills and knowledge from current job, Networks and contacts",,,,36–40,
11/14/2025 23:13:24,,,Male,Married,Master’s,Public,Zonal Principle officer ,11–15,Permanent,41–50,1–2 hours,4,4,3,3,2,4,4,3,2,4,4,4,3,3,4,4,4,3,3,5,5,4,4,3,5,5,4,3,4,4,4,Lack of time,"Supportive boss/organization, Financial savings",,,,41–50,
12/8/2025 21:54:56,,,Male,Single,SSC or Less,Private,Sales man,0–2,Contract,30–40,"30–60 mins,",3,3,5,5,1,4,4,3,3,3,3,2,2,5,5,2,2,2,4,4,3,3,2,4,5,5,1,1,1,4,4,Family responsibilities,Financial savings,,,,18-25,
12/8/2025 22:00:30,,,Male,Single,Bachelor’s,Public,Primary Teacher ,0–2,Permanent,30–40,"30–60 mins,",5,5,4,4,1,1,4,4,3,3,4,4,1,1,4,3,5,5,1,1,4,4,4,4,3,3,3,2,2,1,1,"Lack of time, Lack of financial security, Family responsibilities","Financial savings, Skills and knowledge from current job",,,,18-25,
12/8/2025 23:07:13,,,Male,Married,Bachelor’s,Private,Junior officer,3–5,Permanent,Less than 30,"30–60 mins,",2,2,2,3,1,4,5,4,4,4,4,4,4,2,2,2,3,2,3,4,4,4,3,1,1,2,2,4,4,3,3,"Lack of time, Lack of financial security, Family responsibilities","Supportive boss/organization, Financial savings",,,,31–35,
12/8/2025 23:08:47,,,Male,Married,Bachelor’s,Education,Teacher,0–2,Permanent,30–40,"30–60 mins,",1,4,5,5,4,4,4,4,3,1,2,3,3,4,4,3,2,1,2,3,1,1,3,3,3,4,5,4,3,3,2,"Lack of time, Family responsibilities","Supportive boss/organization, Skills and knowledge from current job",,,,26–30,
12/8/2025 23:10:30,,,Male,Married,Master’s,Education,Teacher,6–10,Permanent,30–40,"30–60 mins,",3,3,1,2,2,2,1,3,5,5,1,4,4,3,3,5,2,3,4,5,3,3,4,4,2,3,3,3,4,4,2,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Financial savings, Skills and knowledge from current job",,,,36–40,
12/8/2025 23:12:18,,,Male,Married,Bachelor’s,Public,Banker,3–5,Permanent,30–40,"30–60 mins,",2,2,3,3,3,1,2,4,4,5,1,2,4,4,5,1,2,3,3,1,4,1,3,3,3,4,4,5,1,5,5,"Lack of time, Lack of financial security, Family responsibilities","Supportive boss/organization, Financial savings, Skills and knowledge from current job, Motivation/passion",,,,31–35,
12/8/2025 23:13:53,,,Female,Married,Bachelor’s,Private,Junior executive ,0–2,Permanent,30–40,"30–60 mins,",2,2,2,3,3,5,5,4,4,2,1,1,2,5,2,3,3,2,4,5,5,2,2,3,4,5,2,5,5,1,5,"Lack of time, Lack of financial security",Financial savings,,,,18-25,
12/9/2025 6:43:30,,,Male,Married,Bachelor’s,Finance,Supervisor ,0–2,Part-time,30–40,1–2 hours,1,3,3,4,1,4,2,4,4,5,5,2,4,3,2,1,3,5,3,5,1,1,2,4,1,2,1,3,5,4,1,Lack of skills,"Supportive boss/organization, Skills and knowledge from current job",My job leaves me little creative enargy. ,I need fewer repetitive tasks.,Feels like a constraint for now. ,31–35,
12/9/2025 15:35:22,,,Female,Single,SSC or Less,Garments,Worker,3–5,Permanent,30–40,Less than 30 mins,1,2,2,5,4,3,3,3,3,2,2,4,2,5,4,5,2,4,2,2,5,1,5,5,1,2,3,3,3,2,2,"Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts",,,,18-25,
12/9/2025 15:37:23,,,Male,Married,Master’s,Private,Manager,11–15,Permanent,Less than 30,"30–60 mins,",4,5,3,2,3,3,2,2,5,5,3,4,5,3,3,4,2,5,4,4,2,1,3,4,3,2,2,4,5,5,3,"Lack of financial security, Fear of risk/failure, Unsupportive organization, Lack of skills","Financial savings, Skills and knowledge from current job, Motivation/passion",,,,41–50,
12/9/2025 15:39:58,,,Male,Married,Bachelor’s,Private,Sales executive ,6–10,Permanent,30–40,"30–60 mins,",5,3,4,3,4,2,2,4,5,5,4,5,5,4,1,3,3,3,5,2,4,5,5,2,3,5,5,1,4,4,3,"Lack of time, Fear of risk/failure","Financial savings, Skills and knowledge from current job",,,,31–35,
12/9/2025 15:42:31,,,Male,Married,Bachelor’s,Education,Teacher,3–5,Part-time,Less than 30,"30–60 mins,",4,2,2,1,1,3,3,3,4,4,5,5,4,3,2,2,5,2,2,4,4,3,2,4,2,5,3,5,4,1,3,"Lack of financial security, Family responsibilities","Supportive boss/organization, Financial savings",,,,26–30,
12/9/2025 15:44:09,,,Male,Married,Master’s,Public,Head master,11–15,Permanent,41–50,Less than 30 mins,4,1,2,1,2,4,3,3,5,2,2,4,3,2,4,2,1,4,3,3,3,1,4,5,5,3,3,2,3,3,3,"Lack of time, Lack of financial security, Family responsibilities","Supportive boss/organization, Financial savings, Skills and knowledge from current job",,,,41–50,
12/9/2025 15:46:04,,,Female,Married,Bachelor’s,Private,Teacher,0–2,Permanent,30–40,More than 2 hours,2,1,1,2,3,3,5,4,4,3,3,2,4,4,4,3,1,3,4,4,5,2,4,3,3,5,4,5,2,2,2,"Lack of time, Lack of financial security, Fear of risk/failure","Financial savings, Skills and knowledge from current job",,,,26–30,
12/9/2025 15:49:40,,,Male,Married,HSC,Public,Army,3–5,Permanent,30–40,"30–60 mins,",3,4,2,4,5,3,2,3,4,2,2,4,3,2,3,5,3,3,4,4,1,4,3,5,5,4,2,2,4,3,2,"Lack of financial security, Family responsibilities","Supportive boss/organization, Financial savings",,,,26–30,
12/9/2025 15:52:06,,,Female,Single,HSC,Private,Sales representatives ,0–2,Contract,30–40,More than 2 hours,2,3,3,5,5,2,3,2,4,5,5,4,3,2,5,4,5,5,2,5,5,2,4,3,2,2,4,4,4,4,4,"Lack of time, Fear of risk/failure","Supportive boss/organization, Financial savings",,,,18-25,
12/9/2025 17:36:54,,,Male,Married,Bachelor’s,Public,Teacher,11–15,Permanent,30–40,"30–60 mins,",2,2,3,1,4,2,3,4,3,2,4,3,4,5,4,3,2,4,3,5,3,2,3,5,3,4,1,5,5,2,2,"Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Financial savings, Networks and contacts",,,,41–50,
12/9/2025 17:38:49,,,Male,Married,Bachelor’s,Private,Technical assistant,3–5,Contract,30–40,1–2 hours,2,2,3,4,4,1,4,4,3,1,1,3,4,4,3,1,2,3,4,4,3,1,1,4,5,5,1,3,2,2,1,"Lack of financial security, Family responsibilities","Financial savings, Skills and knowledge from current job, Networks and contacts",,,,26–30,
12/9/2025 17:40:43,,,Male,Married,Master’s,Education,Teacher,3–5,Permanent,41–50,"30–60 mins,",3,3,1,3,5,4,4,3,5,2,1,3,4,5,2,5,2,3,4,5,5,2,3,4,5,4,1,3,3,3,1,"Lack of time, Lack of financial security",Supportive boss/organization,,,,18-25,
12/9/2025 17:43:33,,,Male,Married,Bachelor’s,Public,Lecturer,3–5,Permanent,30–40,More than 2 hours,3,3,4,2,3,5,5,2,3,5,4,3,2,2,5,5,2,4,5,3,5,3,1,1,4,5,1,5,5,1,4,"Family responsibilities, Fear of risk/failure, Unsupportive organization","Financial savings, Skills and knowledge from current job",,,,36–40,
12/9/2025 17:46:32,,,Male,Divorced,Master’s,Private,Officer,6–10,Permanent,Less than 30,1–2 hours,3,3,2,2,4,4,3,5,3,5,1,2,4,5,4,4,1,2,3,4,4,2,4,5,4,2,3,4,5,5,1,"Family responsibilities, Fear of risk/failure, Unsupportive organization","Skills and knowledge from current job, Networks and contacts, Access to resources (labs, tools, internet, etc.)",,,,36–40,
12/9/2025 17:49:28,,,Male,Married,Master’s,NGO,Assistant executive ,6–10,Permanent,41–50,"30–60 mins,",2,3,3,4,5,5,5,1,1,3,3,2,5,3,5,5,3,4,4,3,5,3,3,2,5,4,4,2,4,3,2,"Lack of financial security, Family responsibilities, Fear of risk/failure, Lack of skills","Financial savings, Networks and contacts",,,,31–35,
12/9/2025 17:51:42,,,Female,Married,HSC,Private,Nurse,3–5,Permanent,41–50,1–2 hours,2,1,4,4,4,1,2,5,2,2,1,2,3,3,2,2,2,2,4,3,2,2,1,3,5,2,3,4,3,1,2,"Lack of financial security, Family responsibilities, Unsupportive organization","Supportive boss/organization, Financial savings",,,,26–30,
12/9/2025 17:53:21,,,Male,Single,SSC or Less,Private,Worker ,0–2,Permanent,Less than 30,1–2 hours,2,4,2,4,4,3,2,3,4,5,1,1,3,4,3,5,1,1,2,4,3,2,2,3,4,3,2,4,4,2,3,"Family responsibilities, Lack of skills","Skills and knowledge from current job, Networks and contacts",,,,26–30,
12/9/2025 20:12:39,,,Male,Single,Bachelor’s,Private,Senior officer,6–10,Permanent,Less than 30,Less than 30 mins,2,2,3,2,4,5,3,4,4,4,2,5,4,3,4,5,1,5,3,4,4,2,2,4,4,3,3,4,5,2,5,"Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Financial savings",,,,36–40,
12/9/2025 20:18:46,,,Female,Married,HSC,Private,Manager,11–15,Part-time,30–40,Less than 30 mins,3,2,5,4,3,1,5,4,2,3,4,4,4,5,5,5,4,3,2,5,4,4,4,4,3,5,5,5,5,4,4,"Lack of time, Lack of skills","Access to resources (labs, tools, internet, etc.)",Work Stress block my ideas. ,A slower pace would helps.,Mostly a constraint,36–40,
12/9/2025 20:27:29,,,Female,Married,HSC,Other,Sales officer,11–15,Part-time,30–40,Less than 30 mins,3,5,5,5,4,4,4,3,5,4,3,4,4,4,5,5,4,4,4,3,3,4,4,5,4,3,5,5,5,5,4,Family responsibilities,Financial savings,My job pushes me to think better.,I need more open discussion. ,Feels like a stepping stone. ,36–40,
12/9/2025 20:30:50,,,Male,Married,HSC,Private,IT officer,11–15,Permanent,30–40,"30–60 mins,",3,4,4,4,5,5,5,5,5,5,4,4,5,5,5,3,4,4,4,4,3,5,5,3,4,4,4,2,3,4,5,Lack of financial security,Supportive boss/organization,I got less time to think freely.,Reducing workload would help.,More like a constraint. ,36–40,
12/9/2025 20:34:00,,,Female,Married,Bachelor’s,NGO,Relationship manager ,11–15,Permanent,30–40,"30–60 mins,",5,4,4,5,5,4,4,3,2,5,5,5,5,4,3,5,4,4,3,5,5,4,4,3,5,5,5,5,4,4,4,"Lack of financial security, Family responsibilities",Supportive boss/organization,My job helps me gain confidence. ,I need more creative tasks. ,Mostly a stepping stone. ,31–35,
12/9/2025 20:37:36,,,Male,Married,Bachelor’s,Other,Manager ,16+,Permanent,30–40,"30–60 mins,",5,5,4,4,5,5,4,3,5,4,5,4,3,5,5,4,4,3,2,1,5,3,2,5,4,5,5,4,4,3,4,Family responsibilities,Financial savings,My job limits my free thinking. ,More freedom would improve things ,Feels like a constraint. ,41–50,
12/9/2025 20:41:13,,,Male,Married,Bachelor’s,Private,Banker ,16+,Permanent,30–40,"30–60 mins,",5,5,5,5,5,4,4,4,3,4,5,5,4,4,4,3,4,5,5,5,5,4,4,4,2,5,2,5,4,3,1,Family responsibilities,"Access to resources (labs, tools, internet, etc.)",My job teaches me practical things.,Better guidance would help me. ,More of a stepping stone.,51+,
12/9/2025 20:44:47,,,Female,Married,Master’s,Private,Banker,16+,Permanent,30–40,"30–60 mins,",5,5,4,4,3,5,4,3,2,1,5,5,4,3,4,5,3,5,4,5,5,4,3,5,4,4,5,5,5,4,4,Family responsibilities,Financial savings,My job keeps me to busy. ,I need fewer boring tasks. ,Mostly a constraint ,41–50,
12/9/2025 20:48:50,,,Female,Married,HSC,Other,Officer food quality ,11–15,Permanent,30–40,Less than 30 mins,5,4,4,4,3,5,4,4,5,4,5,4,4,4,4,5,5,5,5,4,4,5,5,4,4,4,5,5,4,5,5,"Lack of financial security, Lack of skills",Supportive boss/organization,My job gives me ideas some times. ,I need better communication at work. ,Feels more like a stepping stone ,41–50,
12/9/2025 21:34:31,,,Female,Married,Bachelor’s,Other,Manager,6–10,Permanent,30–40,"30–60 mins,",5,4,3,2,5,5,5,5,5,5,3,4,5,5,3,5,4,4,4,3,4,5,3,4,4,3,5,5,5,5,4,"Family responsibilities, Lack of skills","Access to resources (labs, tools, internet, etc.)",My job helps me grow slowly. ,I need more space to share ideas.,A constraint for me right now. ,31–35,
12/9/2025 21:38:40,,,Female,Married,Bachelor’s,Other,Manager,11–15,Permanent,30–40,"30–60 mins,",5,5,5,4,4,3,5,5,5,4,3,2,4,5,4,2,3,2,4,5,4,3,2,4,5,4,2,3,2,4,5,"Fear of risk/failure, Lack of skills",Motivation/passion,Too much pressure blocks my ideas.,I need fewer long taskes.,Mostly a constraint. ,31–35,
12/9/2025 21:43:03,,,Male,Married,Bachelor’s,Private,Banker ,6–10,Permanent,30–40,"30–60 mins,",3,5,5,5,5,4,4,4,5,5,3,5,5,4,4,3,5,5,5,4,4,2,4,4,4,3,5,5,5,4,3,Lack of financial security,"Financial savings, Access to resources (labs, tools, internet, etc.)",My job helps me thinks smartly.,I need better teamwork.,More of a stepping stone. ,31–35,
12/9/2025 21:46:16,,,Male,Married,Bachelor’s,Private,Manager ,16+,Permanent,30–40,"30–60 mins,",4,4,4,5,5,4,4,5,5,5,5,5,4,4,3,5,4,4,4,3,4,5,5,5,5,4,4,4,4,4,4,"Lack of time, Lack of financial security","Financial savings, Access to resources (labs, tools, internet, etc.)",My job takes most of my energy. ,Less workload would help.,Feels like a constraint. ,51+,
12/9/2025 21:50:11,,,Male,Married,Bachelor’s,SME,Officer ,16+,Permanent,30–40,"30–60 mins,",5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,4,3,5,5,5,5,4,4,4,4,4,5,5,5,3,1,Unsupportive organization,Financial savings,My job gives me useful habits.,I need more flexible time.,Feels like a stepping stone. ,41–50,
12/9/2025 21:53:48,,,Male,Married,Master’s,Private,Banker,6–10,Permanent,Less than 30,"30–60 mins,",3,5,4,3,2,1,5,5,4,3,5,4,3,5,5,5,4,3,2,5,4,3,2,5,5,4,4,3,2,4,5,Fear of risk/failure,Financial savings,My job slowly builds my confidence. ,I need more space to try ideas. ,Mostly a stepping stone . ,31–35,
12/9/2025 21:56:54,,,Female,Married,Master’s,Education,Teacher ,6–10,Permanent,30–40,Less than 30 mins,4,4,5,5,4,5,5,5,5,5,3,4,5,5,5,5,4,4,5,5,5,3,2,5,4,3,2,1,5,4,2,Fear of risk/failure,Financial savings,My job gives me little creative tine.,I need lighter working hours.,More like a constraint. ,36–40,
